Function                                                                                                                                                                                                                                                                                                                                                                                                                                                      CPU Time  CPU Time:Effective Time  CPU Time:Effective Time:Idle  CPU Time:Effective Time:Poor  CPU Time:Effective Time:Ok  CPU Time:Effective Time:Ideal  CPU Time:Effective Time:Over  CPU Time:Spin Time  CPU Time:Spin Time:Imbalance or Serial Spinning  CPU Time:Spin Time:Lock Contention  CPU Time:Spin Time:Other  CPU Time:Overhead Time  CPU Time:Overhead Time:Creation  CPU Time:Overhead Time:Scheduling  CPU Time:Overhead Time:Reduction  CPU Time:Overhead Time:Atomics  CPU Time:Overhead Time:Other  Module                   Function (Full)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             Source File        Start Address     
allocate_headers                                                                                                                                                                                                                                                                                                                                                                                                                                                0.010s                   0.010s                            0s                        0.010s                          0s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libmpi_mt.so             allocate_headers                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            ibdev_multirail.c  0x3a670           
ctrl_connect                                                                                                                                                                                                                                                                                                                                                                                                                                                    0.010s                   0.010s                            0s                        0.010s                          0s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libmpi.so                ctrl_connect                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                ctrl.c             0x8acfa           
fftwf_malloc_plain                                                                                                                                                                                                                                                                                                                                                                                                                                              0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  fftwf_malloc_plain                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          [Unknown]          0x10dbc50         
fftwf_md5puts                                                                                                                                                                                                                                                                                                                                                                                                                                                   0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  fftwf_md5puts                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               [Unknown]          0x10e0c80         
frame_dummy                                                                                                                                                                                                                                                                                                                                                                                                                                                     0.010s                   0.010s                            0s                        0.010s                          0s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  frame_dummy                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 [Unknown]          0x163c20          
getenv                                                                                                                                                                                                                                                                                                                                                                                                                                                          0.010s                   0.010s                        0.010s                            0s                          0s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libc-2.17.so             getenv                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Unknown]          0x38440           
gmx::BooleanOptionInfo::BooleanOptionInfo                                                                                                                                                                                                                                                                                                                                                                                                                       0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  gmx::BooleanOptionInfo::BooleanOptionInfo(gmx::BooleanOptionStorage*)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       [Unknown]          0x1013160         
gmx::BooleanOptionStorage::optionInfo                                                                                                                                                                                                                                                                                                                                                                                                                           0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  gmx::BooleanOptionStorage::optionInfo(void)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 [Unknown]          0x1017af0         
gmx::CommandLineProgramContext::CommandLineProgramContext                                                                                                                                                                                                                                                                                                                                                                                                       0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  gmx::CommandLineProgramContext::CommandLineProgramContext(int, char const** const)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          [Unknown]          0x19b810          
gmx::Path::containsDirectory                                                                                                                                                                                                                                                                                                                                                                                                                                    0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  gmx::Path::containsDirectory(std::string const&)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            [Unknown]          0x2f5c50          
gmx::StringOption::createStorage                                                                                                                                                                                                                                                                                                                                                                                                                                0.010s                   0.010s                            0s                        0.010s                          0s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  gmx::StringOption::createStorage(gmx::OptionManagerContainer const&) const                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  [Unknown]          0x1016040         
init_domain_decomposition                                                                                                                                                                                                                                                                                                                                                                                                                                       0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  init_domain_decomposition(_IO_FILE*, t_commrec*, DomdecOptions const&, MdrunOptions const&, gmx_mtop_t const*, t_inputrec const*, float const (*)[3], float const (*)[3], gmx_ddbox_t*, int*, int*)                                                                                                                                                                                                                                                                                                                                                                                                                                         [Unknown]          0x1c7a40          
operator new                                                                                                                                                                                                                                                                                                                                                                                                                                                    0.010s                   0.010s                            0s                        0.010s                          0s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libstdc++.so.6.0.22      operator new(unsigned long)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 new_op.cc          0x8ed00           
pthread_spin_lock                                                                                                                                                                                                                                                                                                                                                                                                                                               0.010s                       0s                            0s                            0s                          0s                             0s                            0s              0.010s                                               0s                                  0s                    0.010s                      0s                               0s                                 0s                                0s                              0s                            0s  libpthread-2.17.so       pthread_spin_lock                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           [Unknown]          0xc210            
read                                                                                                                                                                                                                                                                                                                                                                                                                                                            0.010s                   0.010s                            0s                        0.010s                          0s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libc.so.6                read                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        [Unknown]          0xe79c0           
std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string>>::_M_erase                                                                                                                                                                                                                                                                                                                             0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string>>::_M_erase(std::_Rb_tree_node<std::string>*)                                                                                                                                                                                                                                                                                                                                                                                                                                                                       [Unknown]          0x2bec30          
std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string>>::_M_insert_unique<std::string const&>                                                                                                                                                                                                                                                                                                 0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  std::pair<std::_Rb_tree_iterator<std::string>, bool> std::_Rb_tree<std::string, std::string, std::_Identity<std::string>, std::less<std::string>, std::allocator<std::string>>::_M_insert_unique<std::string const&>(std::string const&&&)                                                                                                                                                                                                                                                                                                                                                                                                  [Unknown]          0x2bf150          
strlen                                                                                                                                                                                                                                                                                                                                                                                                                                                          0.010s                   0.010s                        0.010s                            0s                          0s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libc-dynamic.so          strlen                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Unknown]          0x42500           
fftwf_ifree                                                                                                                                                                                                                                                                                                                                                                                                                                                     0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  fftwf_ifree                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 [Unknown]          0x10dbca0         
fftwf_md5int                                                                                                                                                                                                                                                                                                                                                                                                                                                    0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  fftwf_md5int                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                [Unknown]          0x10e0cb0         
checkPotentialEnergyValidity.isra.19                                                                                                                                                                                                                                                                                                                                                                                                                            0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  checkPotentialEnergyValidity(long, gmx_enerdata_t const&, t_inputrec const&).isra.19                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        [Unknown]          0xfb4bd0          
fftwf_null_awake                                                                                                                                                                                                                                                                                                                                                                                                                                                0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  fftwf_null_awake                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            [Unknown]          0x1333a20         
t1buv_5                                                                                                                                                                                                                                                                                                                                                                                                                                                         0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  t1buv_5                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     [Unknown]          0x12fac40         
t1buv_7                                                                                                                                                                                                                                                                                                                                                                                                                                                         0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  t1buv_7                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     [Unknown]          0x11cd390         
t1bv_7                                                                                                                                                                                                                                                                                                                                                                                                                                                          0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  t1bv_7                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Unknown]          0x1301c10         
r2cb_8                                                                                                                                                                                                                                                                                                                                                                                                                                                          0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  r2cb_8                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Unknown]          0x11994c0         
mkplan                                                                                                                                                                                                                                                                                                                                                                                                                                                          0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  mkplan                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Unknown]          0x1114bd0         
q1bv_2                                                                                                                                                                                                                                                                                                                                                                                                                                                          0.010s                   0.010s                            0s                            0s                      0.010s                             0s                            0s                  0s                                               0s                                  0s                        0s                      0s                               0s                                 0s                                0s                              0s                            0s  libgromacs_mpi.so.3.3.0  q1bv_2                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      [Unknown]          0x11c67b0         
